logFC	AveExpr	t	P.Value	adj.P.Val	B
TMEM165	1.26912087596167	7.44426822202513	8.72355395736741	1.04653544968432e-15	5.1217709622143e-15	24.7148193392042
C17orf68	-0.57246105268293	4.52080803450754	-8.72097410109704	1.06395955722842e-15	5.2047751313066e-15	24.6984880159115
GSTP1	-1.06007426379327	6.85333031798492	-8.72052795033784	1.06700188149058e-15	5.21738349197701e-15	24.6956639567279
LOC375190	0.968703089729966	4.46648949441206	8.71834203053376	1.08203300092448e-15	5.28857767263697e-15	24.681828387006
HIST2H2BE	1.21657817023751	6.02528980164322	8.71808616768184	1.08380608038241e-15	5.29493767263883e-15	24.6802090291379
CEACAM4	1.2840668853403	7.32167571486432	8.71735614060049	1.08888089024945e-15	5.31741573123557e-15	24.6755887993539
IFNGR2	0.601957926128335	8.72329337956784	8.71668917952812	1.09353790443623e-15	5.33783486889229e-15	24.671367856151
MAPRE2	-0.689292600748547	5.77235442926131	-8.7161085893779	1.09760792752835e-15	5.35537224466226e-15	24.6676936394536
SCRIB	-0.741522849145758	4.55875282377889	-8.71453319154456	1.10872759259943e-15	5.40727555156487e-15	24.6577244170354
UBE2Q1	-0.487894991289202	7.46482602002513	-8.71270812418229	1.12174933918009e-15	5.4684062051603e-15	24.6461762787915
LGALS1	1.02791694276423	9.52585589628141	8.71129046662281	1.13196887392951e-15	5.51582922415848e-15	24.6372067797038
UBTD1	0.542094572736353	3.70352312603015	8.70942652313447	1.14554629235262e-15	5.57956618610289e-15	24.6254146318619
SETBP1	-0.489498526261905	2.91145460605528	-8.70868078170137	1.15102360767172e-15	5.60381211509417e-15	24.6206970519364
USP7	-0.518938792200928	6.944625988201	-8.7080346711984	1.15579016217045e-15	5.6245781439188e-15	24.6166098864149
HCK	0.753168137885009	9.48143504077387	8.70750386534053	1.15972073151907e-15	5.64125966584613e-15	24.6132522167644
ATP5J	0.825679442856561	6.86480520925126	8.70480994829953	1.17987436040742e-15	5.73680679050781e-15	24.5962129703437
ARID1A	-0.691141769449476	6.98848842255779	-8.70052246574421	1.2126687673114e-15	5.89370675910289e-15	24.5690991738733
CORO2A	1.37207625882346	5.25200012175879	8.69630410246292	1.24581694273444e-15	6.05218949409776e-15	24.5424283425336
WDR18	-0.635744147434379	3.43859962934673	-8.69376496641453	1.26620151093955e-15	6.1485561902915e-15	24.5263773211601
EIF4ENIF1	-0.696775047815914	4.10941034588442	-8.68923357849867	1.30340592516002e-15	6.32647979764092e-15	24.4977376213278
SLC20A2	-0.432915082346691	2.55541109725628	-8.68717717632445	1.32064566075258e-15	6.40738677257475e-15	24.4847427750857
TTC21B	-0.480438523180024	2.73107842192965	-8.68585259876927	1.33186979890879e-15	6.45905051138913e-15	24.4763732193391
CCDC17	0.539167041817072	3.2377094898593	8.68556225841501	1.33434269031231e-15	6.46824780591131e-15	24.4745387340943
YWHAQ	-0.923090584042396	5.76638127954774	-8.68548628190045	1.33499055042547e-15	6.46859410918592e-15	24.4740586889743
SBF1	-0.42305599259698	2.73526457762312	-8.68509431258416	1.33833787823155e-15	6.48201453151248e-15	24.4715821253436
BAG5	-0.739849578265392	5.919437034	-8.67041476169633	1.46987790214773e-15	7.11603529676525e-15	24.3788692433522
CHCHD7	1.6158901860993	6.73106265975879	8.66923417355578	1.48099802716314e-15	7.16677872394341e-15	24.3714159813197
CTLA4	-0.464066348885018	2.66158880760804	-8.66890488856163	1.48411446939429e-15	7.1787640411822e-15	24.3693372286874
TSHZ3	1.28577965917828	4.40901753696985	8.66755052801581	1.49700107138813e-15	7.23797760582402e-15	24.3607876228924
ARID5A	0.939576422932631	6.17818608044724	8.66703437729456	1.50194135828777e-15	7.25873640082056e-15	24.3575295024255
CHMP5	1.46874565354646	6.86118497580904	8.65944774009345	1.57645040768807e-15	7.61555164661023e-15	24.309650179313
RHOT1	0.729107975801977	8.25859737858291	8.65586894456085	1.61285993705954e-15	7.78808701105082e-15	24.2870709687214
CNDP2	-0.773850237699191	6.92405469624121	-8.65416913014332	1.63044436432528e-15	7.86961146514333e-15	24.2763480419585
FBXL5	0.591277942303723	10.8201833661558	8.64544458834473	1.72373707722727e-15	8.31632737774912e-15	24.2213261239245
MKLN1	0.824693687010455	5.16364213471859	8.64309541926719	1.74974959999112e-15	8.43819940313724e-15	24.2065152370252
DNAJC10	-0.872687362388502	3.17585339629146	-8.641806175112	1.76419063542895e-15	8.50418698916826e-15	24.1983876728453
SIN3A	-0.612000911121369	3.93646766987437	-8.64112991174395	1.7718127906261e-15	8.53726197355347e-15	24.1941246403643
RANGAP1	-0.863091942981998	4.1627706730201	-8.63469156724276	1.84603541437203e-15	8.89107700432743e-15	24.1535461741194
SERBP1	-0.508728559836237	8.39520159162814	-8.63409704132795	1.8530428655087e-15	8.92099829975918e-15	24.1497997951245
RQCD1	-0.777894507385598	4.97005841826131	-8.63396212442989	1.85463675011145e-15	8.92484288582791e-15	24.1489496385606
KLF7	0.852087043344369	8.37403371344724	8.63376925062031	1.85691768994757e-15	8.9319889912523e-15	24.147734286593
SH2D3A	-0.498306328367596	2.69571076612563	-8.63005323364087	1.90141097040362e-15	9.14208822188063e-15	24.1243210365395
NAE1	-1.07648180812311	5.12658051344724	-8.6294045882058	1.90928515945822e-15	9.17601629954609e-15	24.1202346322182
DGKQ	-0.901784522802558	4.02105846160804	-8.62273107946564	1.9922002965444e-15	9.57040741773171e-15	24.0782003000043
COX19	-0.648878897972125	4.81178944157789	-8.61890051957954	2.04139673224995e-15	9.80254776607142e-15	24.0540795141484
CREB5	1.09737155911788	9.78201238213065	8.61823859047764	2.05001928421722e-15	9.83974183382622e-15	24.0499118858407
TMSB10	-0.626177448249711	10.4710425187437	-8.61186590213808	2.13490311203011e-15	1.02427886802915e-14	24.0097957447902
MFF	0.796342825781069	7.50296767787437	8.6105371610684	2.15303640072834e-15	1.03253737132365e-14	24.0014330156417
RPS14	-0.556302261089437	11.1445168595779	-8.61032843221823	2.15589877021683e-15	1.03330426267404e-14	24.0001193875973
APEH	-0.551444089395473	5.50357346014573	-8.6102862940116	2.15647708357031e-15	1.03330426267404e-14	23.9998541939698
CCDC104	-0.472196538012196	2.42667142228141	-8.60283999915266	2.26112585319026e-15	1.08298567326082e-14	23.953000830751
RNASE3	2.06425435522707	5.69591506938693	8.59679063387101	2.34983907411046e-15	1.12499548164111e-14	23.9149508674988
SIRPD	0.859737598449479	4.25172337538191	8.59467791906157	2.38162835882962e-15	1.13972850502286e-14	23.9016649748763
PSME1	-0.767003362256096	9.20114926794975	-8.59373140044018	2.39600832479502e-15	1.14612128818626e-14	23.8957132404491
C10orf57	-0.586942968714864	4.94134524672362	-8.59354951232302	2.39878150643613e-15	1.14695892906801e-14	23.8945695575751
MAD2L2	0.867084125384436	4.8478266518794	8.58627412289975	2.51235663505539e-15	1.20075239176285e-14	23.8488322131595
TRAM2	-0.725857778228223	3.79417303761809	-8.58406273638164	2.54792383873801e-15	1.21723292117147e-14	23.8349336762508
CAPZA2	1.11091618944135	7.76074408778392	8.5824109714625	2.57481573879528e-15	1.22955669024513e-14	23.8245534287575
NT5C3	0.768867009596399	8.55859414786935	8.5823420054757	2.57594465639719e-15	1.22957256206249e-14	23.8241200432426
C1QBP	-0.917088811421605	6.02502849644221	-8.58200250850089	2.58150910991287e-15	1.23170472922799e-14	23.8219866516005
FAM100B	0.671176493685829	5.89614074209548	8.57543705822971	2.69149441326208e-15	1.28363579709422e-14	23.7807371473118
METTL11A	-0.613039601064458	4.09033408361809	-8.57418917894348	2.71291875225724e-15	1.29330391834455e-14	23.7728985985904
TPST1	1.50534427894077	4.83574821292462	8.57268869882638	2.73890399754174e-15	1.30513718303241e-14	23.7634740350933
C9orf91	-0.893212708250874	3.37671053641709	-8.57253018814364	2.74166345547343e-15	1.30589759326498e-14	23.7624784688511
NSMCE4A	-0.89306832272125	4.96580027139698	-8.56960241027238	2.79313090233114e-15	1.32984789927705e-14	23.7440913497273
UFM1	-0.848432001986642	5.44211780228141	-8.56940985873108	2.796549160138e-15	1.33091071565176e-14	23.7428821832618
CD180	-0.862689112997677	4.22258762654271	-8.56102515395581	2.94949215690261e-15	1.40310305149475e-14	23.6902408959275
ST3GAL2	0.649768935333915	7.71616359672362	8.55849715200369	2.99721197169874e-15	1.42519969264421e-14	23.6743741351177
CNOT2	-0.566186389337396	5.6980279290804	-8.55686664726217	3.0283956308464e-15	1.43941786401348e-14	23.6641415786345
ANAPC13	-0.842595953052847	6.9441070971809	-8.55395347604852	3.08491371443528e-15	1.46566052935617e-14	23.6458616392518
KCTD6	-0.954652570165504	5.32186409834673	-8.54969627737612	3.16939377043086e-15	1.50516025779835e-14	23.6191532067272
NSUN4	-0.414321466713704	3.28943381045729	-8.54867866421069	3.18992478341762e-15	1.51426970894723e-14	23.6127699081212
PIM3	1.039052551946	7.67669319769849	8.5484945109611	3.19365426740763e-15	1.51539907775258e-14	23.6116147865654
ANO10	0.649137042174798	3.08247509682915	8.54810652994066	3.20152584572506e-15	1.5184920980865e-14	23.6091811705852
LOC388387	0.829188495468642	3.29008439332161	8.54746963955335	3.21448918257287e-15	1.52399651908884e-14	23.6051863783465
RARRES3	-1.90877296690302	6.45293149315075	-8.54692114434599	3.22569503183341e-15	1.52850871363184e-14	23.601746141171
GABARAPL2	0.577308830276428	9.49621402681909	8.54687054884084	3.22673065638373e-15	1.52850871363184e-14	23.6014288043772
PNOC	-0.679022394103369	2.94115470352764	-8.54558209994301	3.25321496069894e-15	1.54040414721365e-14	23.5933479008616
PPAN	-0.499766693939602	2.80371516870854	-8.54231351557623	3.32137253496789e-15	1.57201360554237e-14	23.5728505031618
RAB24	0.949706206975033	8.2421518958392	8.5410305343452	3.34851108967241e-15	1.58419019596559e-14	23.5648058807004
MRPL39	-0.630754684668988	2.74950019333668	-8.53981503764829	3.37442501471505e-15	1.59577739212525e-14	23.5571849208818
AKAP8	-0.521189373747384	4.77463358263819	-8.53968978810054	3.37710656543569e-15	1.59637278337486e-14	23.5563996558951
ZNF595	-0.496112440656214	2.64477107922613	-8.53706292717538	3.43383633444651e-15	1.62250574084879e-14	23.5399315118189
CSTA	1.08895095986005	8.91351438550251	8.52922522375356	3.60877779693027e-15	1.70444883994745e-14	23.4908098863899
SMPDL3A	2.10262866221022	6.04376940481407	8.52874033622382	3.61988653354419e-15	1.70897630119617e-14	23.4877716158675
JARID2	-0.967613422769454	6.99178195952764	-8.52695003837426	3.66119670453264e-15	1.72775228840477e-14	23.4765544338808
CNOT10	-0.704913257024971	4.34316594459296	-8.52555090918942	3.69380606762308e-15	1.74240822576151e-14	23.4677888974573
ZBTB7B	0.52655980621545	4.69339000071859	8.5252288523873	3.70135290489873e-15	1.74523455036864e-14	23.4657713082014
TGIF1	-0.857782753713705	3.27483108440201	-8.52505709056256	3.70538409349391e-15	1.74640152445144e-14	23.4646952864
CREB3L2	-0.923634728835658	6.18728839122613	-8.52450856537414	3.71828696417057e-15	1.75174711636953e-14	23.4612590545415
KLHL2	1.83205900961614	6.56814815549246	8.5240457842819	3.72920754137481e-15	1.75615472216987e-14	23.4583600459765
FAM160B1	1.17029702274332	7.45593328305025	8.52275427709415	3.75985271526015e-15	1.76984342158764e-14	23.4502700201077
ZMYM4	-0.747912104104529	4.2045155441005	-8.52202922072649	3.77716635113295e-15	1.77724783196704e-14	23.445728503283
LETM1	-0.477722784487227	2.63172521844724	-8.52121024639276	3.79681777294048e-15	1.78574555942741e-14	23.4405989313707
SGSM2	-0.566436331227642	4.87642092396985	-8.51875084748473	3.85644299863475e-15	1.8130290461114e-14	23.4251960886107
IL28RA	-0.558249611702089	2.59662677641709	-8.51326257167411	3.99286911119566e-15	1.87638095334328e-14	23.3908313232467
CHST12	-0.802459545601046	3.9596122111206	-8.51070663534921	4.05802710132874e-15	1.90620260071625e-14	23.3748308886941
C20orf30	-0.689742924678277	7.91162403629146	-8.50826746519303	4.1211914072153e-15	1.93506317873515e-14	23.3595635144758
MYD88	0.582516149264231	8.96038257902513	8.50532562915008	4.19867105687679e-15	1.97061842744757e-14	23.3411525485778
CYB561D1	-0.543806105936119	5.78309852021106	-8.49674063307142	4.43313161559335e-15	2.07979109490755e-14	23.2874418740064
ATG9A	0.742453199289201	6.14600544307538	8.49642110506201	4.44210430709179e-15	2.08312973398178e-14	23.2854432872667
THOC5	0.785075910928569	6.65428943306533	8.49362821058653	4.52130245654441e-15	2.11938413397416e-14	23.2679757633182
CACNA1E	1.19252028259872	3.30614970455276	8.49115617512238	4.59256932025626e-15	2.1518919796207e-14	23.2525172233753
TRANK1	-1.10816767534669	3.44325955369347	-8.48929919479832	4.64683634511122e-15	2.17641057866603e-14	23.2409062347081
HPSE	1.5165251165784	6.13748517275879	8.48920166218368	4.64970407769825e-15	2.17684518814893e-14	23.240296433426
RPS20	-0.684004362718932	10.2669591970754	-8.48571475817994	4.75339000386783e-15	2.22445965902439e-14	23.2184974892146
UBTF	-0.567246816638793	3.59517073682915	-8.48302456265312	4.83494922220949e-15	2.26168404216903e-14	23.2016821680449
CPSF6	-1.09162316696516	4.77446942465829	-8.47916568364091	4.95436828626325e-15	2.31658003785193e-14	23.1775662506585
EPT1	-0.559679897126598	3.2338380299196	-8.4735144417134	5.13455197861381e-15	2.39983099975028e-14	23.1422583331664
PABPN1	-0.476185915090591	8.22646035525628	-8.4718860524903	5.18766699680552e-15	2.4236469208223e-14	23.132086511607
CCDC109A	0.922717711762484	4.97497567287437	8.47141182616989	5.20323756702221e-15	2.42990977849035e-14	23.1291244040806
ZNF410	0.494217498670731	6.0529706981809	8.46980731285347	5.25626402804716e-15	2.45365203505596e-14	23.1191028881497
SKI	-0.862658805762485	5.25502789279899	-8.46345760575536	5.4714194843878e-15	2.55302575691476e-14	23.0794524696009
C9orf84	1.30011838692334	3.2561005870603	8.45844599301464	5.64738189195873e-15	2.63403655825274e-14	23.0481676063469
LILRB3	0.73639079978048	10.4946565469799	8.45798434483454	5.66387032350305e-15	2.64062952930416e-14	23.0452862190005
FGL2	-1.33268250923983	9.18977451566332	-8.45774080828334	5.67258780817211e-15	2.64359553086825e-14	23.0437662101069
GPR44	-0.560776140556909	3.00615782323618	-8.45658173466305	5.71425998817273e-15	2.66191056817245e-14	23.0365322516364
CASP6	-0.57316329692625	3.46735641360804	-8.4559900083548	5.73565122979454e-15	2.67076672617238e-14	23.0328393762043
LRBA	-0.512939999380375	3.71529318910553	-8.45492971628867	5.77418019651066e-15	2.68759229221247e-14	23.0262225569329
TXNDC3	1.08298176208827	4.15509617812563	8.45342734600797	5.82921327241563e-15	2.71208255982787e-14	23.0168475913747
CEACAM8	3.07350106664576	6.16483314030151	8.45186582991639	5.88696416204615e-15	2.73781648679991e-14	23.0071043826781
PGM3	-0.641242719853077	3.01887579074874	-8.45129009874179	5.90839977011804e-15	2.74664715079804e-14	23.0035122749001
COX18	-0.561301934818234	3.54041428129648	-8.44949102948441	5.97588271608911e-15	2.77686773664397e-14	22.9922882486676
JAKMIP1	-0.676476745364694	2.53038255159799	-8.44645636529773	6.09144890142027e-15	2.82939733326731e-14	22.9733581563476
MINA	-0.930121461299069	4.77189069955779	-8.44597319190382	6.11005252617737e-15	2.83686427177338e-14	22.9703444400884
NUP155	-0.41728543567654	2.50374701919598	-8.44507038966466	6.14496422645259e-15	2.85189365381518e-14	22.9647135749061
BIK	0.724999519566205	4.67495118063317	8.44269713191722	6.23768524963562e-15	2.89372897360112e-14	22.9499126937875
MRPL34	-0.84509680593554	7.00587039646734	-8.44261005561225	6.24111349750628e-15	2.89412296152957e-14	22.9493696776644
TMEM181	-1.10446112584669	5.06438982753769	-8.4421771261624	6.25818595275737e-15	2.90084108888241e-14	22.9466699277577
LIPN	1.33258451165621	3.83755407066834	8.44169565178999	6.27722715592627e-15	2.908465860603e-14	22.9436675284387
KIFAP3	-0.575923119374566	3.75687906598492	-8.44021326372515	6.33621364314459e-15	2.93458479171971e-14	22.9344240957917
PRKCD	0.727755098275843	7.78197439247236	8.43869574638327	6.3971672823221e-15	2.96120971876009e-14	22.9249624103993
BHLHE40	-0.664320042940768	3.84901851861809	-8.4386508758126	6.39897840669508e-15	2.96120971876009e-14	22.9246826556928
BTG2	-0.912620362355402	8.10740508862814	-8.4328385989906	6.63793118324349e-15	3.07052200075674e-14	22.8884507899062
TRMT112	-0.533635703212543	8.56556968357789	-8.43146282824498	6.69577418083499e-15	3.09600238390318e-14	22.8798764087636
CDK6	-0.773846461022649	3.22150402158291	-8.43079580228425	6.72399828589759e-15	3.1077721896352e-14	22.8757194615564
CCDC92	-0.927918486542973	5.52177087640704	-8.42357643691407	7.03712449934619e-15	3.25115731295442e-14	22.830737911956
NME3	-0.759244666218933	4.86196799811055	-8.4231626206876	7.05550478392038e-15	3.25830760021212e-14	22.8281601100911
EBNA1BP2	-0.810135794219514	4.50276755743719	-8.4222678350108	7.09541096362179e-15	3.27425997504814e-14	22.8225863917351
GTF2F1	-0.770696094988387	4.77330524496985	-8.42225727368107	7.095883317873e-15	3.27425997504814e-14	22.8225206057304
FLJ45445	0.637110643934379	3.43355301538191	8.4202746836454	7.18510896702918e-15	3.31406875577482e-14	22.8101718438354
WDR46	-0.522291453055171	3.462976993	-8.41991689105995	7.20132935755226e-15	3.32018562245076e-14	22.8079434437787
SLC23A2	-0.630863107116723	3.02630688269347	-8.41927022730858	7.23073777439165e-15	3.33237533076892e-14	22.80391601349
TGFBRAP1	-0.600037761958772	3.0992670969799	-8.4162186610962	7.37112900374127e-15	3.3956818423639e-14	22.7849128033495
PNPLA1	0.640648877929152	2.80538270794975	8.41308787790164	7.51797349631714e-15	3.46190802526348e-14	22.7654196852035
PHF20	-0.950524382062134	5.57197972937186	-8.41299041278881	7.52259119887098e-15	3.4626135534754e-14	22.7648128959556
USP39	-0.435324927778169	5.98837270207035	-8.41171082179726	7.5834771169874e-15	3.48920788055894e-14	22.7568468474514
SAMM50	-0.688633353963413	5.72727596909548	-8.40925291853702	7.70180376581142e-15	3.54219843688261e-14	22.7415468755726
ITGA6	-1.35781890460569	5.1130168431608	-8.4041050874404	7.95559116811817e-15	3.65742089670717e-14	22.7095095250861
DPH2	-0.49317850752439	3.24442301946734	-8.40089081229196	8.11824125652697e-15	3.73066762410916e-14	22.6895103358646
PRRC1	-1.04004270984379	4.09131406523618	-8.40005891881867	8.16087139982191e-15	3.74872283458049e-14	22.6843348969522
MIF	-0.774136430432055	8.23289446519095	-8.39345126560931	8.50745573815522e-15	3.90632848991726e-14	22.6432355500492
ZNF92	-0.628786159543555	2.36027412055779	-8.39016179833323	8.68539603201882e-15	3.98640140168979e-14	22.6227809498825
HBXIP	0.431910892285713	2.41001613306533	8.38911880937225	8.7425821566097e-15	4.0110080523906e-14	22.6162962249565
ENY2	1.1402461449007	6.6048343000402	8.38721544795465	8.84790555838383e-15	4.05767046081665e-14	22.6044631763348
RFX7	-0.506315887706156	2.5331636861608	-8.38389245224854	9.03480885118803e-15	4.14169219477255e-14	22.5838074508833
CSNK2A2	-0.69466646452555	5.41680932152261	-8.3797919678044	9.2708450573323e-15	4.24815938070164e-14	22.5583242586222
SIN3B	-0.605507070923345	5.55018721802513	-8.37885185956246	9.32581617265113e-15	4.27160445263229e-14	22.552482629358
LTV1	-0.734530792681186	3.04256547186432	-8.37866620232677	9.33671028847065e-15	4.27484956577795e-14	22.5513290325709
CEP110	-0.623000566139952	3.96555636907538	-8.37565035919449	9.51545325041396e-15	4.35491094519353e-14	22.5325915538626
G0S2	1.77258609837573	5.96733516253266	8.37100433959895	9.79747328800496e-15	4.48048141154303e-14	22.5037320922985
PROK2	1.12713723918002	10.5385562276281	8.37099888664844	9.79780911061005e-15	4.48048141154303e-14	22.503698224974
PRKRIP1	-0.554061489988388	4.65121460703015	-8.37025801483663	9.84354232093493e-15	4.49956138189539e-14	22.499096897773
CDC14A	-0.845307165160861	3.97237406053266	-8.36941632677218	9.89575562943796e-15	4.52053996715841e-14	22.4938696688854
SACS	-0.579409714360626	2.52976151742211	-8.36938839500093	9.89749304875087e-15	4.52053996715841e-14	22.4936962054275
ASB1	0.682120650702092	4.50253788405025	8.36613744438389	1.01017891294751e-14	4.61197223803784e-14	22.4735088671132
CLIP4	-1.12119686979094	3.6897234358995	-8.36344025758938	1.02744543287913e-14	4.68889493605922e-14	22.4567630790647
TBKBP1	0.709555274578396	4.02949236334171	8.36259138428397	1.03293993607005e-14	4.71205364332441e-14	22.4514932901364
HGF	1.44866412964983	3.75675687485427	8.36139632324429	1.04072461117364e-14	4.74563656505102e-14	22.4440748101197
TIFA	1.55308204748374	6.14374214638191	8.36009203489015	1.04928718406445e-14	4.78273792833925e-14	22.4359788704068
PHF20L1	0.606110478259582	8.77794325582915	8.35844788537247	1.06018049167834e-14	4.83042853333913e-14	22.4257742197091
TRUB2	-0.480791200903603	3.32566824554774	-8.35705786839267	1.06947744603549e-14	4.87081002411129e-14	22.4171476321026
AKNA	-0.774377149170143	8.07250889750251	-8.35562186847589	1.07916682618601e-14	4.91294528335065e-14	22.4082363944118
NAA16	-0.561003646475611	3.39266794841206	-8.35522463975	1.08186245035717e-14	4.92145454367548e-14	22.4057714828521
MAT2A	-0.71584574470209	7.88732872911558	-8.3552171912719	1.08191305999353e-14	4.92145454367548e-14	22.4057252635717
CHD1L	-0.940499045148082	4.93362261998995	-8.35512720240849	1.08252468631792e-14	4.92224150318466e-14	22.4051668664357
MTIF2	-0.877387354118469	4.69646271089447	-8.35375117936282	1.09191989162765e-14	4.96295059694026e-14	22.3966287556008
NFS1	-0.618913541236934	3.32726822439699	-8.34972047628104	1.11990840291651e-14	5.08810206377694e-14	22.3716224675497
CEBPB	0.729949593936709	10.428267051005	8.34288478518559	1.1690090918403e-14	5.30903279183806e-14	22.3292274617743
RBM28	-0.46630615650058	3.67608007651256	-8.34223108058204	1.17381497445918e-14	5.32870212110878e-14	22.3251740580925
RPL15	-0.667257850139952	9.95320751050251	-8.34014177156698	1.18930679445189e-14	5.39684627874608e-14	22.3122199788931
VPS45	-0.820352861574333	4.01947142141206	-8.3371071594542	1.21216947764282e-14	5.49836939292954e-14	22.2934076450954
UBE2M	0.719510308351915	5.87500391473367	8.33551198493597	1.2243616240188e-14	5.55142874534909e-14	22.2835200771852
ZNF160	-0.533055661173054	2.75910123410553	-8.32990705916938	1.26817270562892e-14	5.74775206081088e-14	22.2487856200355
ARIH1	-0.704280207972706	5.94888098384925	-8.32368559984534	1.31862441674297e-14	5.97400210120694e-14	22.2102436550185
SMN2	-0.565858228674216	2.88477819532161	-8.32350512709936	1.32011723927138e-14	5.97835175912163e-14	22.2091258336227
IL17RA	0.712388784288617	8.84981690827136	8.32301783062236	1.32415639929872e-14	5.99422473292872e-14	22.206107650197
TCEAL1	-0.474845106736351	2.60981577190452	-8.31987398641606	1.35051152300665e-14	6.1110646416051e-14	22.1866375808134
UPB1	0.872816979912311	3.26342712715578	8.31949718567193	1.35370496506589e-14	6.12304599676317e-14	22.1843042638657
LOC642852	-0.39401295669977	2.20267078396985	-8.31757817007179	1.37008540091063e-14	6.19464076108748e-14	22.172421664484
TNFRSF10B	-1.10987067264402	6.28618544547236	-8.3165366640917	1.37905763410456e-14	6.23269624241699e-14	22.1659731858558
KLRC1	-1.18700065528223	3.09703558071357	-8.31633017936933	1.38084333771949e-14	6.23825440253146e-14	22.1646947833074
EIF4G3	0.789486552863535	6.32294990581407	8.31517639697326	1.39086364455651e-14	6.28099469586044e-14	22.1575516888405
CDK10	-0.513889879060395	3.64751792961809	-8.310004675615	1.43667159505515e-14	6.48524884944043e-14	22.1255393443434
TFE3	0.54225075470267	2.92241954974372	8.30914193621861	1.44445741692399e-14	6.51777287202292e-14	22.1202000298856
PRKCA	-1.11400664547387	5.01676598645226	-8.30856613816871	1.44967698175769e-14	6.53869577543602e-14	22.1166366853876
COX7A2	0.759576586092912	9.51806146968342	8.30706910031852	1.46333516193289e-14	6.59764852840934e-14	22.1073727802079
MSRB2	0.942512551988382	7.5475564288191	8.30152002471566	1.51508378857337e-14	6.82822099412466e-14	22.0730413031927
C18orf19	-0.41087126427584	2.4400624369397	-8.3003433353996	1.5262880807496e-14	6.87595537622322e-14	22.0657626978111
NFATC1	-0.813707750479676	5.36995829061307	-8.29691423470331	1.55941007630085e-14	7.02235147521996e-14	22.0445542929779
CPD	1.26095866625145	7.27104463443719	8.29481579486418	1.58002943566201e-14	7.11235071279546e-14	22.0315779022378
ABCF2	-0.438967714731707	2.88375096448744	-8.29452033749125	1.58295423120454e-14	7.12265933543598e-14	22.0297509729974
LYSMD2	-1.48375849112137	6.35222899821106	-8.29430037959066	1.5851351251521e-14	7.12961377733742e-14	22.0283909072821
SMARCD3	1.29640055512311	6.17478829992965	8.29123871844463	1.61580267179231e-14	7.2646384546688e-14	22.0094615608939
DNAJC4	0.800904764652728	6.8626808368593	8.29074745131127	1.62077796645309e-14	7.28408904266581e-14	22.0064245182018
ZBED4	-0.511495656829268	3.75908075298995	-8.28569319328613	1.67285476569709e-14	7.51512257031735e-14	21.9751838858242
SELT	0.932523931527292	8.42301069158794	8.2815784813728	1.71647277373198e-14	7.70798618120062e-14	21.9497574964351
PSMD4	0.466613809699768	8.14042716967839	8.28138882579725	1.71851016662926e-14	7.71404843596541e-14	21.9485856901429
GGH	1.41317175615912	4.15237095670352	8.27979252741992	1.73575380711367e-14	7.78833635482992e-14	21.9387233170205
HELQ	-0.529884445220675	2.97967157960302	-8.27812655874578	1.75393292153712e-14	7.86676068964411e-14	21.9284314912101
C9orf167	0.735556455871077	4.54649705080905	8.27731099883892	1.76290101316242e-14	7.90382547731068e-14	21.9233935895724
SSH1	1.06111229348955	5.86166089263317	8.27496348969771	1.7889692352412e-14	8.01749710777824e-14	21.9088938373629
SERGEF	-0.559013861031359	3.61049728322111	-8.27440423867817	1.79523564327564e-14	8.0423690175007e-14	21.9054398335376
SF3B2	-0.651951318739259	6.07694884750754	-8.26833806787546	1.86462063525471e-14	8.34986942092114e-14	21.8679817404932
CLEC2B	1.96880280646458	6.54242567559296	8.2655695868679	1.89716351182757e-14	8.49220938561187e-14	21.8508910692436
IMP4	-0.731382598997678	4.82376286008543	-8.26501809511518	1.90371308887626e-14	8.51812929958907e-14	21.8474868782639
RPS11	-0.419411450110331	11.5105657984422	-8.26460131936956	1.90867762509508e-14	8.53693914261341e-14	21.8449143220108
FAM174A	-0.965195413961675	3.90527541656281	-8.26308049278351	1.92690243220561e-14	8.61501955944675e-14	21.8355275295481
MRPL19	-0.652649554038327	3.97673848605528	-8.26205989060314	1.93922939653327e-14	8.66667952524743e-14	21.8292286788889
MAN1C1	-0.411403969397793	2.94967499552261	-8.26178448807926	1.94256911182207e-14	8.67814911340259e-14	21.8275290423636
ARRDC3	-1.43460807583275	5.62176971145729	-8.26096430197382	1.95254903893463e-14	8.71926196375822e-14	21.8224674584234
OCIAD1	-0.696020043678284	7.22989731807035	-8.26054627095578	1.95765512178136e-14	8.73858622777664e-14	21.8198877738831
FCGR2A	0.601703592829848	9.88097823901508	8.25791191900015	1.99013851046307e-14	8.88005342521532e-14	21.8036325642456
SHMT2	-0.867798458130664	3.83385258954774	-8.25378336615431	2.04212408417705e-14	9.10839287465613e-14	21.7781625344974
TXNIP	-0.816914114957017	11.1116491035477	-8.25371031019953	2.04305599786229e-14	9.10892904569353e-14	21.7777118910847
C9orf142	-0.479499792997097	3.90944962158794	-8.25301554938676	2.05193956820631e-14	9.14490303193454e-14	21.7734263781365
MED6	-0.744109654835658	6.39321465215578	-8.25046751013827	2.08484897569091e-14	9.28788217753211e-14	21.7577107499211
APOBEC3A	0.848984697471548	8.41479536334673	8.24947656333072	2.09778842019098e-14	9.34181811562826e-14	21.751599496871
